nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.34537944197654724, 0.38033631443977356, 0.9999544620513916)","(0.3515709936618805, 0.36961525678634644, 0.9998877048492432)","(0.35845157504081726, 0.36856573820114136, 0.9998900294303894)","(0.36531558632850647, 0.36757227778434753, 0.9999091029167175)","(0.3327823877334595, 0.37260615825653076, 0.9998217225074768)","(0.3268736004829407, 0.37354812026023865, 0.9997560381889343)","(0.3212452232837677, 0.37442582845687866, 0.9997336864471436)","(0.38691985607147217, 0.3707258999347687, 0.9998313188552856)","(0.32154983282089233, 0.37839359045028687, 0.9995594620704651)","(0.3635558485984802, 0.3896530270576477, 0.9999715089797974)","(0.3420780897140503, 0.39203959703445435, 0.9999037384986877)","(0.46497538685798645, 0.4149221181869507, 0.9999968409538269)","(0.2955282926559448, 0.4326448142528534, 0.999819815158844)","(0.5248255133628845, 0.4773220717906952, 0.9948360323905945)","(0.287322461605072, 0.4942367672920227, 0.9225481152534485)","(0.47239598631858826, 0.49311119318008423, 0.9960249662399292)","(0.2513880133628845, 0.5328397154808044, 0.9554288387298584)"
"(0.3363485336303711, 0.37944725155830383, 0.9999579787254333)","(0.34200650453567505, 0.3687419295310974, 0.9998969435691833)","(0.34863045811653137, 0.36768510937690735, 0.9998990297317505)","(0.3555709421634674, 0.3666735589504242, 0.9999162554740906)","(0.32276618480682373, 0.37195736169815063, 0.999836266040802)","(0.3170613646507263, 0.37305355072021484, 0.999776303768158)","(0.3109998404979706, 0.3740934431552887, 0.9997553825378418)","(0.37821128964424133, 0.36992520093917847, 0.9998451471328735)","(0.3118007183074951, 0.3783087730407715, 0.9995958805084229)","(0.35616761445999146, 0.38883551955223083, 0.9999738335609436)","(0.33368539810180664, 0.3917011320590973, 0.999911904335022)","(0.46234193444252014, 0.41523516178131104, 0.9999969601631165)","(0.2918247878551483, 0.43275126814842224, 0.9998348951339722)","(0.5160326361656189, 0.4832400679588318, 0.9947426915168762)","(0.28515443205833435, 0.49596866965293884, 0.9197933077812195)","(0.47260263562202454, 0.5048331618309021, 0.9960725903511047)","(0.24489633738994598, 0.5337562561035156, 0.9557626247406006)"
"(0.3309098482131958, 0.3791828453540802, 0.9999609589576721)","(0.33537817001342773, 0.3682519197463989, 0.9999048709869385)","(0.34185320138931274, 0.36698392033576965, 0.9999065399169922)","(0.34826499223709106, 0.3657655715942383, 0.9999223351478577)","(0.3159344792366028, 0.3718528747558594, 0.9998490214347839)","(0.309904009103775, 0.3730434775352478, 0.9997939467430115)","(0.30409595370292664, 0.3741133511066437, 0.9997745752334595)","(0.36961519718170166, 0.369075745344162, 0.999857485294342)","(0.30354607105255127, 0.3783601224422455, 0.9996246099472046)","(0.35136547684669495, 0.3883049786090851, 0.999975860118866)","(0.32859718799591064, 0.3917485177516937, 0.999919056892395)","(0.4573628306388855, 0.4153979420661926, 0.9999968409538269)","(0.282929927110672, 0.4327957332134247, 0.9998453855514526)","(0.5097910165786743, 0.4849627912044525, 0.9944397807121277)","(0.2777351438999176, 0.49796947836875916, 0.916183352470398)","(0.47043856978416443, 0.5180934071540833, 0.9957302212715149)","(0.23785290122032166, 0.5349075198173523, 0.9555893540382385)"
"(0.31933411955833435, 0.3790283203125, 0.9999634623527527)","(0.32377690076828003, 0.36808890104293823, 0.9999113082885742)","(0.33082303404808044, 0.36683744192123413, 0.9999128580093384)","(0.3369658887386322, 0.36562806367874146, 0.9999273419380188)","(0.3046042025089264, 0.3717859089374542, 0.999859094619751)","(0.2983224093914032, 0.37302151322364807, 0.9998084306716919)","(0.2926660180091858, 0.3741149306297302, 0.9997895956039429)","(0.3561818301677704, 0.36895114183425903, 0.9998689293861389)","(0.29196709394454956, 0.37848177552223206, 0.9996458888053894)","(0.33986425399780273, 0.3882048428058624, 0.9999776482582092)","(0.3172556459903717, 0.3917800784111023, 0.9999248385429382)","(0.4464876651763916, 0.41552117466926575, 0.9999969005584717)","(0.2726459205150604, 0.4331439137458801, 0.9998501539230347)","(0.5059974193572998, 0.4841724634170532, 0.9946208000183105)","(0.26728925108909607, 0.4991292655467987, 0.9111602902412415)","(0.4722742736339569, 0.5238310694694519, 0.9957104325294495)","(0.23087382316589355, 0.5357314944267273, 0.9555952548980713)"
"(0.31057193875312805, 0.3792802393436432, 0.999966025352478)","(0.31417858600616455, 0.36815837025642395, 0.99991774559021)","(0.32106146216392517, 0.3668729364871979, 0.9999192357063293)","(0.3269495368003845, 0.36570626497268677, 0.9999324083328247)","(0.2952948808670044, 0.37214386463165283, 0.9998690485954285)","(0.288941890001297, 0.37348634004592896, 0.9998225569725037)","(0.28325414657592773, 0.374714732170105, 0.9998042583465576)","(0.34508711099624634, 0.3689890205860138, 0.999879777431488)","(0.281539648771286, 0.3793693780899048, 0.9996659159660339)","(0.33063822984695435, 0.38825127482414246, 0.9999793171882629)","(0.3078567087650299, 0.39293497800827026, 0.9999302625656128)","(0.43880122900009155, 0.41555193066596985, 0.9999969005584717)","(0.2644862234592438, 0.43329745531082153, 0.9998554587364197)","(0.4987855553627014, 0.48594674468040466, 0.9948157668113708)","(0.26086288690567017, 0.4991813600063324, 0.9067966341972351)","(0.4718882441520691, 0.5306933522224426, 0.9957008361816406)","(0.2268456071615219, 0.5362616181373596, 0.9545499682426453)"
"(0.30075621604919434, 0.3793008029460907, 0.9999683499336243)","(0.3033166527748108, 0.3681877553462982, 0.9999234080314636)","(0.30994710326194763, 0.36688050627708435, 0.999924898147583)","(0.3157722055912018, 0.36567509174346924, 0.9999368190765381)","(0.2847837805747986, 0.3722546398639679, 0.9998778700828552)","(0.27838483452796936, 0.3737717568874359, 0.9998354911804199)","(0.2725391685962677, 0.37519872188568115, 0.9998176693916321)","(0.33187225461006165, 0.36883625388145447, 0.9998894929885864)","(0.2693522572517395, 0.3804890811443329, 0.9996843934059143)","(0.32070067524909973, 0.38808807730674744, 0.9999807476997375)","(0.2977532148361206, 0.3930021822452545, 0.99993497133255)","(0.42940592765808105, 0.4153324067592621, 0.9999968409538269)","(0.2543492913246155, 0.4341868758201599, 0.9998588562011719)","(0.48821553587913513, 0.4862283766269684, 0.9949610829353333)","(0.2545678913593292, 0.5007997751235962, 0.9008266925811768)","(0.47139647603034973, 0.5358186960220337, 0.9957017302513123)","(0.2195042371749878, 0.5380505919456482, 0.9529677629470825)"
"(0.29088297486305237, 0.3794189989566803, 0.9999698400497437)","(0.29319703578948975, 0.3682340085506439, 0.9999271631240845)","(0.2997555732727051, 0.3669120967388153, 0.9999287128448486)","(0.3053259551525116, 0.3657168447971344, 0.999939501285553)","(0.2746889591217041, 0.3726625144481659, 0.9998839497566223)","(0.26824164390563965, 0.37434446811676025, 0.9998451471328735)","(0.26251843571662903, 0.37584906816482544, 0.9998273253440857)","(0.32255420088768005, 0.36880356073379517, 0.9998968243598938)","(0.2598002254962921, 0.38141313195228577, 0.9996962547302246)","(0.31116095185279846, 0.3881186842918396, 0.9999818205833435)","(0.2889324426651001, 0.39332783222198486, 0.9999387264251709)","(0.4198710024356842, 0.4154019057750702, 0.9999966621398926)","(0.243133544921875, 0.43565335869789124, 0.9998633861541748)","(0.47672417759895325, 0.4857881963253021, 0.9950430989265442)","(0.23772144317626953, 0.5008537173271179, 0.8995403051376343)","(0.47208860516548157, 0.5371949672698975, 0.995602011680603)","(0.20557644963264465, 0.541680097579956, 0.9513116478919983)"
"(0.2795381546020508, 0.38039493560791016, 0.9999720454216003)","(0.28220123052597046, 0.3687725365161896, 0.999932587146759)","(0.2891104221343994, 0.36724919080734253, 0.9999340176582336)","(0.29484766721725464, 0.3658888041973114, 0.9999436736106873)","(0.26258933544158936, 0.37377530336380005, 0.9998925924301147)","(0.25603288412094116, 0.3755355477333069, 0.9998572468757629)","(0.24987733364105225, 0.3770872950553894, 0.9998403191566467)","(0.31222474575042725, 0.36882883310317993, 0.9999054074287415)","(0.24667267501354218, 0.3827683627605438, 0.9997177720069885)","(0.30072519183158875, 0.3888764977455139, 0.9999831914901733)","(0.2772824764251709, 0.3948545455932617, 0.9999435544013977)","(0.40857160091400146, 0.41582587361335754, 0.999996542930603)","(0.23130007088184357, 0.4379463791847229, 0.9998704195022583)","(0.4638342559337616, 0.4863162934780121, 0.9949509501457214)","(0.22335882484912872, 0.5033622980117798, 0.8987702131271362)","(0.4686020314693451, 0.5393991470336914, 0.9952738881111145)","(0.19326627254486084, 0.5454932451248169, 0.9509681463241577)"
"(0.2682083249092102, 0.3811829388141632, 0.999974250793457)","(0.27164706587791443, 0.36907169222831726, 0.9999381303787231)","(0.27844515442848206, 0.36746746301651, 0.9999393820762634)","(0.2841778099536896, 0.3660365343093872, 0.9999480843544006)","(0.2514411509037018, 0.3742004334926605, 0.999901294708252)","(0.24442562460899353, 0.37603962421417236, 0.9998691082000732)","(0.23812024295330048, 0.37764325737953186, 0.999853253364563)","(0.3019695580005646, 0.3689366281032562, 0.99991375207901)","(0.23443803191184998, 0.3835908770561218, 0.9997397065162659)","(0.28917932510375977, 0.3898507058620453, 0.999984622001648)","(0.265432208776474, 0.396058052778244, 0.9999483227729797)","(0.39735084772109985, 0.41640856862068176, 0.999996542930603)","(0.21462075412273407, 0.44105079770088196, 0.9998747706413269)","(0.4575347304344177, 0.4865945875644684, 0.9950256943702698)","(0.21194882690906525, 0.5077957510948181, 0.8981519341468811)","(0.46650585532188416, 0.5402427911758423, 0.9950634241104126)","(0.17719519138336182, 0.5508867502212524, 0.9497170448303223)"
"(0.2529420852661133, 0.3816368281841278, 0.9999761581420898)","(0.25677621364593506, 0.369472473859787, 0.9999427795410156)","(0.2633829414844513, 0.36784642934799194, 0.9999439120292664)","(0.26925724744796753, 0.366403192281723, 0.9999517798423767)","(0.23817497491836548, 0.37455618381500244, 0.9999086260795593)","(0.2317318320274353, 0.37638747692108154, 0.9998793005943298)","(0.2258254885673523, 0.3780333399772644, 0.9998642802238464)","(0.2885579764842987, 0.36935198307037354, 0.9999207854270935)","(0.22261275351047516, 0.3841312527656555, 0.9997572302818298)","(0.27384376525878906, 0.3903975486755371, 0.9999857544898987)","(0.2509279251098633, 0.3962739109992981, 0.9999523162841797)","(0.38699477910995483, 0.4169571101665497, 0.9999964833259583)","(0.2030455768108368, 0.4428037405014038, 0.9998778104782104)","(0.44910526275634766, 0.4867784082889557, 0.995167076587677)","(0.19943523406982422, 0.5097561478614807, 0.8981536030769348)","(0.4601017236709595, 0.5402887463569641, 0.9949712157249451)","(0.16090942919254303, 0.5521039366722107, 0.9488978385925293)"
"(0.24362634122371674, 0.3833112120628357, 0.9999776482582092)","(0.24687257409095764, 0.3708740472793579, 0.9999464154243469)","(0.2533116638660431, 0.3691898286342621, 0.9999474287033081)","(0.25962191820144653, 0.36767083406448364, 0.9999545216560364)","(0.22778728604316711, 0.3757856488227844, 0.9999144673347473)","(0.2219098061323166, 0.37750566005706787, 0.9998876452445984)","(0.21584764122962952, 0.3791232407093048, 0.9998733401298523)","(0.28015780448913574, 0.37053391337394714, 0.9999264478683472)","(0.21336552500724792, 0.38492023944854736, 0.9997720718383789)","(0.264312207698822, 0.3920098841190338, 0.9999867081642151)","(0.24169373512268066, 0.3976764976978302, 0.9999558329582214)","(0.3772484064102173, 0.417325884103775, 0.9999964237213135)","(0.19302651286125183, 0.44332829117774963, 0.9998841285705566)","(0.4407878816127777, 0.48715445399284363, 0.9952422380447388)","(0.18602655827999115, 0.5105968713760376, 0.9013777375221252)","(0.4510467052459717, 0.5410245656967163, 0.9948158860206604)","(0.14925558865070343, 0.5530107021331787, 0.9498819708824158)"
"(0.23385368287563324, 0.3847363293170929, 0.9999786019325256)","(0.23740999400615692, 0.37222394347190857, 0.9999486207962036)","(0.24377435445785522, 0.3705544173717499, 0.99994957447052)","(0.2503596246242523, 0.36901408433914185, 0.9999558925628662)","(0.21822506189346313, 0.37708815932273865, 0.9999181032180786)","(0.2119961678981781, 0.37882769107818604, 0.999893307685852)","(0.20549824833869934, 0.3805190324783325, 0.9998792409896851)","(0.27203819155693054, 0.3717929422855377, 0.9999305605888367)","(0.20350445806980133, 0.3860200047492981, 0.9997805953025818)","(0.2545360028743744, 0.3933323621749878, 0.9999872446060181)","(0.2318437248468399, 0.39878538250923157, 0.9999581575393677)","(0.3677326738834381, 0.4174736440181732, 0.9999962449073792)","(0.18597181141376495, 0.4448931813240051, 0.9998884201049805)","(0.43406912684440613, 0.4870118796825409, 0.995370090007782)","(0.18023236095905304, 0.5104860067367554, 0.9041193723678589)","(0.44397997856140137, 0.5418593287467957, 0.9947378039360046)","(0.13969358801841736, 0.5550855398178101, 0.9509097933769226)"
"(0.22712279856204987, 0.385099321603775, 0.9999791979789734)","(0.2297120839357376, 0.3728836476802826, 0.9999498724937439)","(0.23579980432987213, 0.3712836503982544, 0.9999507665634155)","(0.24213699996471405, 0.3698020875453949, 0.9999562501907349)","(0.21189311146736145, 0.37767741084098816, 0.9999207854270935)","(0.20545440912246704, 0.37944620847702026, 0.9998981356620789)","(0.1990738958120346, 0.38117682933807373, 0.9998842477798462)","(0.26295334100723267, 0.37246838212013245, 0.9999334812164307)","(0.1956566572189331, 0.386642724275589, 0.9997879266738892)","(0.24679924547672272, 0.3935287594795227, 0.9999874830245972)","(0.22527645528316498, 0.39874449372291565, 0.9999598264694214)","(0.3589918911457062, 0.41769805550575256, 0.9999958276748657)","(0.1766076683998108, 0.4464060366153717, 0.9998894333839417)","(0.4278063178062439, 0.486806720495224, 0.9953596591949463)","(0.16965480148792267, 0.5131962895393372, 0.9067554473876953)","(0.4385485053062439, 0.5441405773162842, 0.9943063259124756)","(0.1344873607158661, 0.5559790730476379, 0.9513058662414551)"
"(0.220693439245224, 0.3865925967693329, 0.9999799132347107)","(0.2237812876701355, 0.37434011697769165, 0.9999516010284424)","(0.2299315631389618, 0.37264883518218994, 0.9999526143074036)","(0.23656485974788666, 0.37110111117362976, 0.9999574422836304)","(0.2069319784641266, 0.37907806038856506, 0.9999234676361084)","(0.20088981091976166, 0.3807238042354584, 0.9999026656150818)","(0.19498945772647858, 0.38235214352607727, 0.9998888373374939)","(0.25886771082878113, 0.37300679087638855, 0.9999372363090515)","(0.19297099113464355, 0.38717120885849, 0.9997953176498413)","(0.23995596170425415, 0.39469411969184875, 0.9999879598617554)","(0.21972724795341492, 0.39964789152145386, 0.999961793422699)","(0.3533006012439728, 0.4178503155708313, 0.9999957084655762)","(0.1716344654560089, 0.44633734226226807, 0.9998915791511536)","(0.4215068817138672, 0.48696762323379517, 0.995410680770874)","(0.16491423547267914, 0.5124378800392151, 0.909773588180542)","(0.43579041957855225, 0.5442698001861572, 0.9940710067749023)","(0.1338973045349121, 0.5557307600975037, 0.952225923538208)"
"(0.21697121858596802, 0.3878173828125, 0.9999794363975525)","(0.2205747365951538, 0.37587204575538635, 0.9999500513076782)","(0.2268008142709732, 0.37418314814567566, 0.9999515414237976)","(0.23351971805095673, 0.37270957231521606, 0.9999558925628662)","(0.20403462648391724, 0.3802921175956726, 0.9999211430549622)","(0.19834712147712708, 0.38183271884918213, 0.999901533126831)","(0.19226354360580444, 0.38343632221221924, 0.999886691570282)","(0.25475049018859863, 0.3743148446083069, 0.9999380111694336)","(0.19066350162029266, 0.38784176111221313, 0.9997888803482056)","(0.2360168844461441, 0.3958020508289337, 0.9999877214431763)","(0.2155025154352188, 0.40050631761550903, 0.9999615550041199)","(0.3472444713115692, 0.41815632581710815, 0.9999955296516418)","(0.16815777122974396, 0.4461873769760132, 0.9998926520347595)","(0.4178597927093506, 0.4868469834327698, 0.9955071210861206)","(0.16230450570583344, 0.5121087431907654, 0.9118086695671082)","(0.4298921227455139, 0.5433796644210815, 0.9939295053482056)","(0.13288280367851257, 0.5566657781600952, 0.9525818824768066)"
"(0.21499016880989075, 0.3897148668766022, 0.9999793767929077)","(0.21827751398086548, 0.37752771377563477, 0.99994957447052)","(0.2245158851146698, 0.3758300840854645, 0.9999513626098633)","(0.23131142556667328, 0.3743010461330414, 0.9999551773071289)","(0.2016390562057495, 0.3819386065006256, 0.999920666217804)","(0.1958329677581787, 0.38338491320610046, 0.9999021887779236)","(0.18932273983955383, 0.38496366143226624, 0.9998869895935059)","(0.2513982653617859, 0.37534987926483154, 0.9999394416809082)","(0.18689076602458954, 0.38867971301078796, 0.9997894763946533)","(0.23367628455162048, 0.39739707112312317, 0.9999877214431763)","(0.21255338191986084, 0.40226924419403076, 0.9999622702598572)","(0.34575802087783813, 0.41960281133651733, 0.9999953508377075)","(0.16487634181976318, 0.446029931306839, 0.9998959302902222)","(0.41316846013069153, 0.4899953305721283, 0.9954430460929871)","(0.15716277062892914, 0.5123793482780457, 0.9136896133422852)","(0.4255925714969635, 0.5445278286933899, 0.9934470653533936)","(0.13206136226654053, 0.5583810210227966, 0.9525578022003174)"
